R,G,B
245.07,233.94,174.28
245.07,235.87,177.51
244.29,234.45,175.56
244.79,233.96,176.79
251.54545454545453,250.4,222.1818181818182
251.78,250.1,224.46
250.87,249.79,220.97
244.31,243.3,214.16
183.38,172.48,145.75
178.71,156.15,126.76
173.97,163.0,141.94
238.06363636363636,238.1727272727273,209.57272727272726
250.98,249.98,219.58
196.85,151.88,147.36
221.59,27.46,88.53
221.36,20.69,85.16
220.55,18.32,83.85
210.03,18.69,77.71
134.92727272727274,46.527272727272724,73.98181818181818
179.11,144.79,119.53
194.83,184.82,137.75
184.93,182.41,139.61
157.68,166.79,133.22
141.59,159.33,129.28
139.37,157.94,128.62
139.62,156.88,128.42
142.79090909090908,160.12727272727273,127.87272727272727
149.1,162.86,129.12
135.09,155.93,125.0
128.03,142.88,115.3
245.64,237.61,182.51
239.95,232.01,176.63
12.77,20.5,27.27
98.10909090909091,94.04545454545455,76.13636363636364
139.59,129.91,102.56
116.13,114.38,88.96
155.69,150.22,113.11
244.35,232.81,173.08
245.21,235.91,177.71
244.77,235.77,176.77
243.57,233.87,174.03
251.37272727272727,249.5909090909091,223.93636363636364
251.22,249.92,222.74
250.55,249.55,219.29
203.5,199.79,170.89
243.04,199.65,156.64
244.91,195.06,153.47
242.54,191.96,150.33
182.03636363636363,163.1727272727273,138.97272727272727
250.24,249.62,217.93
221.9,209.85,185.92
201.12,39.01,87.96
223.55,25.35,90.38
220.01,19.24,85.2
219.08,13.66,81.05
219.54545454545453,14.763636363636364,80.60909090909091
204.99,18.99,77.82
170.8,52.8,83.33
167.63,136.13,116.25
171.6,169.76,134.04
156.4,166.4,132.06
151.66,163.71,128.15
134.8,154.11,126.23
135.79090909090908,155.6727272727273,128.03636363636363
143.36,159.06,127.5
127.7,148.69,121.24
163.77,162.5,127.42
246.17,237.76,176.96
242.41,228.85,168.53
33.19,36.23,41.49
83.03636363636363,80.48181818181818,70.74545454545455
83.12,81.23,66.36
58.11,61.29,55.21
129.49,124.27,96.99
244.41,233.95,173.76
245.32,235.78,177.3
244.74,234.86,175.79
243.29,232.09,171.62
252.01818181818183,250.01818181818183,225.01818181818183
251.95,250.45,223.95
250.54,249.54,219.44
222.02,221.0,191.83
217.4,178.26,143.79
243.43,186.84,148.93
241.66,183.82,146.38
222.3,171.16363636363636,137.92727272727274
206.48,202.83,177.72
249.11,249.7,210.77
211.71,187.49,167.46
190.08,44.48,88.28
218.55,19.93,82.34
220.6,16.39,80.52
219.7,13.436363636363636,80.52727272727273
218.46,11.31,80.93
220.18,13.27,84.24
209.38,19.7,84.33
163.06,46.76,82.19
143.74,111.95,103.46
162.18,164.96,131.82
156.18,163.87,130.29
143.55454545454546,157.16363636363636,126.60909090909091
130.97,151.48,123.17
130.47,151.43,122.65
107.49,123.52,101.13
223.72,213.03,157.3
245.23,231.37,167.3
167.94,155.92,117.53
14.809090909090909,18.554545454545455,32.31818181818182
134.69,134.08,109.81
89.45,90.0,78.35
78.19,79.94,69.97
244.09,232.96,170.03
244.72,234.11,174.53
245.34,234.84,175.72
244.02,231.02,171.31
251.37272727272727,250.37272727272727,222.37272727272727
251.34,250.34,222.34
250.54,249.54,219.44
245.09,245.61,215.58
151.02,138.88,121.55
215.46,159.87,130.25
239.66,172.88,142.06
241.71818181818182,176.1090909090909,142.45454545454547
175.17,157.18,134.22
250.16,247.85,212.1
212.28,211.85,177.12
140.27,138.24,112.9
139.0,61.87,78.94
200.26,19.26,74.73
218.74545454545455,15.4,82.2
219.31,12.71,82.52
221.22,14.08,85.11
221.76,15.31,89.31
220.42,14.9,88.26
209.1,14.48,80.1
151.9,47.45,77.46
119.8,110.34,97.47
123.63636363636364,74.04545454545455,84.71818181818182
108.64,110.47,99.73
144.03,155.69,127.29
114.94,127.87,106.33
216.46,207.42,152.5
245.35,230.97,167.07
211.71,200.31,145.28
79.55454545454545,81.31818181818181,69.35454545454546
44.2,47.92,44.39
8.94,15.9,24.65
76.7,79.18,71.19
243.97,233.64,172.28
244.61,234.55,173.53
244.06,233.86,172.66
243.55,232.55,171.9
251.62727272727273,250.55454545454546,222.55454545454546
250.51,249.51,220.65
249.72,249.31,218.61
182.59,173.64,148.46
237.21,188.0,148.49
239.98,173.9,141.32
238.49,172.11,140.29
185.5,143.52727272727273,122.02727272727273
209.27,205.77,179.04
228.16,227.49,188.05
157.53,161.81,127.04
167.42,174.94,135.67
163.38,170.22,132.33
129.38,114.38,102.13
