R,G,B
81.63636363636364,125.63636363636364,110.63636363636364
81.88429752066116,125.88429752066116,110.88429752066116
82.76859504132231,126.76859504132231,111.76859504132231
81.52066115702479,125.52066115702479,110.52066115702479
81.86776859504133,125.86776859504133,110.86776859504133
82.61157024793388,126.61157024793388,111.61157024793388
82.20661157024793,126.20661157024793,111.20661157024793
82.46280991735537,126.46280991735537,111.46280991735537
82.1900826446281,126.1900826446281,111.1900826446281
83.71900826446281,127.71900826446281,112.71900826446281
84.74380165289256,128.74380165289256,111.92561983471074
84.87603305785125,128.87603305785123,111.87603305785125
83.45454545454545,127.45454545454545,110.45454545454545
85.05785123966942,129.05785123966942,112.05785123966942
84.75206611570248,128.7520661157025,111.75206611570248
87.18181818181819,131.25619834710744,114.31404958677686
91.8409090909091,133.03030303030303,114.28030303030303
109.51239669421487,141.08264462809916,116.46280991735537
136.0,154.13223140495867,120.03305785123968
146.6694214876033,158.6694214876033,122.6694214876033
142.3388429752066,155.97520661157026,120.79338842975207
141.19834710743802,156.49586776859505,121.00826446280992
132.1404958677686,153.0909090909091,119.85123966942149
118.58677685950413,145.50413223140495,117.68595041322314
103.68595041322314,140.06611570247935,114.54545454545455
99.48760330578513,137.48760330578511,112.48760330578513
95.0495867768595,135.86776859504133,113.95867768595042
87.47107438016529,130.61157024793388,113.52066115702479
92.47107438016529,134.21487603305786,114.6694214876033
96.85950413223141,136.89256198347107,114.87603305785125
90.93388429752066,133.34710743801654,113.45454545454545
89.7107438016529,131.89256198347107,112.07438016528926
90.77685950413223,133.77685950413223,114.77685950413223
89.64393939393939,132.6439393939394,113.64393939393939
89.26446280991736,132.26446280991735,113.26446280991736
89.83471074380165,132.83471074380165,113.83471074380165
89.37190082644628,132.37190082644628,113.37190082644628
89.21487603305785,132.21487603305786,113.21487603305785
89.09917355371901,132.099173553719,113.09917355371901
88.08264462809917,131.08264462809916,111.08264462809917
90.60330578512396,133.60330578512398,113.60330578512396
89.49586776859505,132.49586776859505,112.49586776859505
88.86776859504133,131.86776859504133,111.86776859504133
92.45454545454545,134.8181818181818,114.81818181818181
91.33884297520662,133.3388429752066,113.33884297520662
91.17355371900827,133.17355371900825,113.17355371900827
90.94214876033058,132.94214876033058,112.94214876033058
91.19834710743801,132.3801652892562,112.10743801652893
96.50413223140495,135.50413223140495,114.50413223140495
93.75206611570248,132.7520661157025,111.75206611570248
82.725,126.725,111.725
83.22727272727273,127.22727272727273,112.22727272727273
81.9090909090909,125.9090909090909,110.9090909090909
80.6,124.6,109.6
82.77272727272727,126.77272727272727,111.77272727272727
81.64545454545454,125.64545454545454,110.64545454545454
82.4,126.4,111.4
83.67272727272727,127.67272727272727,112.67272727272727
82.5,126.31818181818181,110.95454545454545
83.55454545454545,127.05454545454545,111.05454545454545
86.46363636363637,130.4181818181818,114.41818181818182
84.44545454545455,128.44545454545454,111.99090909090908
85.64545454545454,129.64545454545456,112.64545454545454
86.7,130.2,113.2
86.80909090909091,131.07272727272726,113.91818181818182
89.38181818181818,132.96363636363637,113.78181818181818
117.6,147.38333333333333,118.95
145.1,158.1909090909091,121.73636363636363
149.1090909090909,160.4090909090909,123.07272727272728
146.23636363636365,159.88181818181818,123.71818181818182
141.56363636363636,156.15454545454546,120.60909090909091
137.85454545454544,153.61818181818182,119.28181818181818
137.63636363636363,153.76363636363635,121.41818181818182
