R,G,B
254.99,254.99,254.99
254.96,254.96,254.96
236.26,239.67,239.67
255.0,255.0,255.0
254.94,254.94,254.94
254.92,254.92,254.92
239.68,239.68,239.68
254.93,254.93,254.93
254.99,254.99,254.99
233.75,236.73,239.27
255.0,255.0,255.0
255.0,255.0,255.0
254.15,255.0,255.0
234.61,237.16,238.84
255.0,255.0,255.0
255.0,255.0,255.0
237.58,238.43,239.27
255.0,255.0,255.0
255.0,255.0,255.0
253.73,254.57,255.0
234.18,236.73,239.27
255.0,255.0,255.0
255.0,255.0,255.0
234.18,236.73,239.27
253.3,254.15,255.0
255.0,255.0,255.0
255.0,255.0,255.0
237.15,238.43,239.27
255.0,255.0,255.0
255.0,255.0,255.0
254.57,254.97,254.97
238.0,239.67,239.67
255.0,254.96,254.96
255.0,254.96,254.96
230.37,234.59,238.39
255.0,254.96,254.96
255.0,254.95,254.95
254.57,254.95,254.95
236.72,239.64,239.64
255.0,254.83,254.83
255.0,254.85,254.85
239.7,239.55,239.55
239.7,239.35,239.35
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
229.49,232.07,234.61
245.64,245.64,245.64
193.71,193.71,193.71
157.2,157.2,157.2
155.51,155.51,155.51
156.45,156.45,156.45
156.27,156.27,156.27
156.88,156.88,156.88
155.98,155.98,155.98
161.6,161.6,161.6
174.05,174.05,174.05
176.54,176.54,176.54
179.97,179.97,179.97
185.47,185.47,185.47
186.1,186.1,186.1
182.33,182.33,182.33
116.91,116.91,116.91
1.56,1.56,1.56
0.04,0.04,0.04
49.11,49.11,49.11
98.66,98.66,98.66
97.58,96.51,96.51
187.47,103.19,103.19
198.98,102.26,102.26
199.46,108.01,108.01
199.21,122.8,122.8
205.18,121.08,121.08
228.51,71.92,71.92
228.3,69.87,69.87
228.52,73.13,73.13
228.37,75.17,75.17
228.34,69.99,69.99
228.55,86.51,86.51
228.17,79.08,79.08
228.72,77.82,77.82
228.47,80.27,80.27
228.48,54.94,54.94
228.49,54.9,54.9
