R,G,B
82.33126293995859,126.33126293995859,111.33126293995859
81.72077922077922,125.72077922077922,110.72077922077922
82.22510822510823,126.22510822510823,111.22510822510823
82.66883116883118,126.66883116883118,111.66883116883118
82.9891774891775,126.82683982683983,111.5021645021645
85.11688311688312,129.1060606060606,112.52164502164503
85.16883116883118,129.04978354978354,112.04978354978356
86.98051948051948,130.96320346320346,113.42207792207792
114.79710144927536,144.34368530020703,117.68530020703933
144.35281385281385,158.1839826839827,122.32467532467533
140.78787878787878,155.5930735930736,120.44588744588745
128.23160173160173,150.21861471861473,119.3982683982684
102.04112554112554,139.44155844155844,113.92640692640693
91.28571428571429,133.57575757575756,114.11904761904762
100.82683982683983,138.62337662337663,116.27922077922078
92.93722943722943,134.37445887445887,114.0
89.95238095238095,132.79296066252587,113.66666666666667
89.69913419913419,132.6991341991342,113.69913419913419
89.37229437229438,132.37229437229436,113.37229437229438
89.52813852813853,132.4090909090909,112.9090909090909
89.9047619047619,132.85064935064935,113.02380952380952
90.90259740259741,133.58441558441558,113.58441558441558
91.9978354978355,133.9978354978355,113.9978354978355
91.41341991341992,133.10173160173161,112.93290043290044
94.84632034632034,134.26839826839827,113.12770562770562
82.54782608695652,126.54782608695652,111.54782608695652
83.18409090909091,127.18409090909091,112.18409090909091
83.10909090909091,127.10909090909091,112.10909090909091
83.56590909090909,127.56590909090909,112.56590909090909
84.64090909090909,128.2659090909091,112.51590909090909
85.71363636363637,129.58636363636364,113.42727272727272
87.54545454545455,130.82045454545454,113.37045454545455
89.72272727272727,132.87954545454545,113.87727272727273
134.39347826086956,153.02173913043478,120.35652173913043
144.47272727272727,158.03636363636363,120.80227272727272
128.0681818181818,150.0477272727273,118.07954545454545
123.62045454545455,148.37045454545455,119.22727272727273
97.26818181818182,137.5568181818182,116.375
96.59772727272727,136.85,115.675
110.23863636363636,142.97272727272727,118.34545454545454
107.66136363636363,141.50227272727273,116.86363636363636
92.3804347826087,134.69782608695652,114.39347826086957
89.86590909090908,132.8659090909091,113.86590909090908
89.64090909090909,132.6409090909091,113.64090909090909
90.59772727272727,133.32272727272726,114.04772727272727
90.45681818181818,133.3318181818182,114.16136363636363
91.73181818181818,134.41363636363636,114.41363636363636
93.99772727272727,135.99772727272727,115.99772727272727
93.03181818181818,135.03181818181818,114.75909090909092
93.52727272727273,134.50227272727273,111.97727272727273
81.9751552795031,125.9751552795031,110.9751552795031
83.43939393939394,127.43939393939394,112.43939393939394
83.58658008658008,127.58658008658008,112.58658008658008
83.44372294372295,127.44372294372295,112.44372294372295
83.71861471861472,127.71861471861472,111.80952380952381
87.56493506493507,130.85281385281385,113.58008658008659
89.88528138528139,132.64718614718615,114.07142857142857
94.17532467532467,134.8852813852814,115.88095238095238
117.8343685300207,145.08902691511386,118.9896480331263
146.1147186147186,158.76406926406926,122.22077922077922
148.04329004329006,160.0909090909091,122.4891774891775
141.58225108225108,158.2034632034632,122.43506493506493
105.02164502164503,141.47619047619048,116.8030303030303
102.21212121212122,139.15151515151516,116.32467532467533
114.8030303030303,144.45670995670994,116.41558441558442
124.6948051948052,149.46320346320346,120.38311688311688
98.56935817805383,138.1262939958592,116.0600414078675
90.97619047619048,133.97619047619048,114.76406926406926
91.17748917748918,134.17748917748918,115.17748917748918
91.6017316017316,134.60173160173161,115.6017316017316
91.06709956709956,134.06709956709958,115.02164502164503
90.88095238095238,133.77489177489178,113.77489177489177
92.97402597402598,135.24675324675326,115.24675324675324
92.50649350649351,134.5064935064935,114.23376623376623
95.67099567099567,136.58008658008657,114.31168831168831
81.74565217391304,125.74565217391304,110.74565217391304
84.00909090909092,127.06363636363636,112.53636363636363
83.35,127.13181818181818,112.24090909090908
84.14545454545454,128.14545454545456,113.14545454545454
85.05,128.98181818181817,112.61818181818182
87.075,130.69772727272726,113.65227272727273
93.74545454545455,134.77272727272728,115.79545454545455
131.11136363636365,152.94772727272726,120.73636363636363
147.08260869565217,160.36304347826086,122.52826086956522
147.93863636363636,160.12954545454545,122.0840909090909
158.10681818181817,164.6727272727273,124.075
154.71363636363637,164.4659090909091,124.10454545454546
129.8181818181818,152.46136363636364,120.22954545454546
111.98181818181818,144.0477272727273,117.56590909090909
109.8,143.44772727272726,117.6
133.41590909090908,151.95909090909092,119.80454545454545
103.82826086956521,140.84565217391304,115.81086956521739
91.225,134.225,114.90681818181818
90.875,134.02045454545456,114.94772727272728
91.16363636363636,134.16363636363636,115.16363636363636
92.29318181818182,134.12954545454545,115.6659090909091
92.13863636363637,135.13863636363635,115.13863636363637
93.05681818181819,135.4659090909091,115.4659090909091
92.95454545454545,134.95454545454547,114.53636363636363
94.57954545454545,135.41136363636363,113.59772727272727
82.16977225672878,126.16977225672878,111.16977225672878
83.41991341991341,127.41991341991341,112.41991341991341
84.62987012987013,128.14502164502164,113.38744588744589
84.32467532467533,128.32467532467533,113.05194805194805
86.25974025974025,129.80519480519482,113.68398268398268
87.14069264069263,130.15584415584416,113.18614718614718
92.38528138528139,133.83982683982683,114.95887445887446
140.35064935064935,157.04978354978354,122.00432900432901
151.4616977225673,161.3913043478261,121.58178053830228
143.65367965367966,158.87662337662337,122.24675324675324
162.74675324675326,167.75974025974025,126.15151515151516
157.07575757575756,165.22510822510822,124.05194805194805
134.44588744588745,154.15584415584416,119.15151515151516
109.66666666666667,144.55627705627705,117.72510822510823
97.14718614718615,138.0,116.008658008658
121.95887445887446,148.46536796536796,118.1926406926407
101.71635610766046,139.9047619047619,116.05797101449275
91.55627705627705,134.88095238095238,115.53679653679653
91.28787878787878,135.25757575757575,115.77272727272727
91.94805194805195,134.94805194805195,115.94805194805195
91.24242424242425,134.24242424242425,114.95454545454545
92.44155844155844,135.44155844155844,115.44155844155844
92.75108225108225,135.16017316017317,115.16017316017316
94.6969696969697,136.6969696969697,115.45454545454545
96.56709956709956,137.6125541125541,114.66666666666667
83.12391304347825,127.12391304347825,112.12391304347825
83.18181818181819,127.18181818181819,112.18181818181819
85.075,128.42045454545453,113.74772727272727
84.66363636363636,128.66363636363636,113.29545454545455
84.36136363636363,128.36136363636365,112.325
86.325,129.89545454545456,112.93636363636364
86.76363636363637,131.27727272727273,113.32045454545455
119.18181818181819,147.15,119.26590909090909
149.5717391304348,161.12391304347827,122.22826086956522
148.40227272727273,161.6681818181818,123.05227272727272
164.14545454545456,170.21818181818182,126.25227272727273
160.06363636363636,167.14318181818183,124.26818181818182
