R,G,B
163.59,143.76,119.87
87.68,76.75,64.05
163.0888888888889,163.0888888888889,163.0888888888889
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
242.21,242.21,242.21
47.42,45.11,42.51
148.04,133.71,118.53
151.75,133.8,113.9
152.65,135.17,115.05
166.43,149.01,130.39
156.72,135.71,110.0
89.29,76.08,60.66
150.61,132.29,109.77
153.44,133.73,110.3
157.31,138.83,118.33
153.0888888888889,133.63333333333333,112.27777777777777
158.07,139.28,117.2
161.06,142.94,120.12
158.68,140.68,116.68
155.55,137.49,113.41
162.03,144.88,124.33
167.98,150.68,131.75
169.84,153.06,132.72
170.33,154.42,136.77
166.39,149.37,129.4
161.13,143.39,122.07
148.2,129.24,104.62
149.78,131.4,107.94
165.79,147.57,127.13
107.12,96.02,84.06
137.5222222222222,137.5222222222222,137.5222222222222
255.0,255.0,255.0
255.0,255.0,255.0
254.58,254.58,254.58
119.68,119.68,119.68
114.71,102.05,87.3
168.8,152.01,132.92
155.71,137.61,117.63
153.34,135.11,113.65
170.13,153.96,136.58
161.38,144.59,124.62
29.09,25.66,23.68
155.31,140.98,124.87
120.76,109.87,97.0
162.05,145.58,126.26
145.51111111111112,125.21111111111111,101.24444444444444
148.37,128.73,104.67
160.7,142.42,120.32
162.61,144.61,121.53
163.08,144.62,122.68
173.74,156.99,138.05
161.78,142.92,119.98
161.23,143.13,119.03
160.57,142.47,119.96
165.54,147.74,127.13
169.97,152.46,133.25
160.62,142.44,120.14
155.89,136.95,110.87
163.02,143.22,118.06
94.95,82.48,66.89
143.06666666666666,143.06666666666666,143.06666666666666
255.0,255.0,255.0
255.0,255.0,255.0
238.79,238.79,238.79
44.2,41.3,39.05
175.37,159.49,142.61
163.75,145.55,125.47
158.71,139.71,117.73
161.21,143.6,123.95
162.21,143.93,123.17
166.34,148.27,125.99
160.17,142.14,118.68
86.19,76.24,65.19
23.75,21.31,18.94
119.32,108.18,95.82
156.33333333333334,139.75555555555556,120.15555555555555
157.03,140.58,120.54
172.29,156.42,140.05
166.53,149.09,128.99
153.16,134.11,110.93
156.19,135.7,110.66
156.39,136.43,111.55
158.39,140.39,116.39
152.82,134.12,109.52
143.23,122.69,96.74
154.2,135.47,112.35
155.67,137.64,115.57
158.26,138.76,113.38
160.81,138.13,111.69
81.99,69.96,56.28
165.9,165.9,165.9
255.0,255.0,255.0
254.94,254.94,254.94
155.35,155.3,155.36
98.03,88.68,78.66
174.62,158.46,143.26
166.95,149.7,131.58
161.03,143.06,122.05
155.21,136.33,113.62
150.73,131.13,106.33
161.32,143.32,119.32
160.22,141.46,117.87
35.86,31.14,26.42
139.03,122.51,103.25
35.59,32.12,28.73
160.11111111111111,144.93333333333334,126.97777777777777
176.92,163.6,149.22
172.7,155.85,136.46
155.37,134.93,109.05
145.0,123.7,98.1
147.83,127.35,102.59
158.47,138.77,115.47
157.99,139.41,117.93
148.34,128.54,104.08
142.84,122.92,98.18
152.82,134.54,112.84
149.62,130.72,107.14
152.33,132.43,108.33
165.09,145.45,121.67
70.41,62.88,54.55
203.94444444444446,203.94444444444446,203.94444444444446
255.0,255.0,255.0
254.68,254.68,254.68
68.75,67.99,67.78
159.17,143.74,128.36
179.01,163.25,147.89
176.13,159.69,141.9
166.2,145.59,121.03
159.69,140.16,116.69
154.26,135.3,110.82
157.22,139.05,115.15
145.25,128.86,108.47
52.25,46.38,40.77
155.72,137.52,117.41
68.26,60.03,50.02
108.87777777777778,96.74444444444444,83.32222222222222
172.0,157.26,140.68
163.39,145.67,125.55
154.36,135.12,110.44
154.36,134.86,109.66
150.07,130.31,105.51
143.24,122.53,96.85
150.02,129.89,106.83
157.92,138.32,114.06
160.02,139.86,116.16
165.77,150.21,133.58
158.12,142.13,123.82
157.53,140.79,121.53
170.09,153.17,134.47
45.95,43.23,39.81
247.6888888888889,247.6888888888889,247.6888888888889
255.0,255.0,255.0
232.96,232.96,232.96
52.32,47.86,42.53
171.3,155.16,137.86
157.11,139.07,117.77
162.97,145.73,125.75
167.03,148.15,124.31
160.73,142.57,118.49
156.38,138.38,114.44
159.96,142.25,119.69
114.65,104.13,92.74
94.26,86.21,77.6
157.49,142.08,124.18
121.32,107.45,92.29
63.17777777777778,57.53333333333333,51.044444444444444
173.28,156.95,139.45
160.78,142.7,121.86
161.86,143.86,119.86
163.8,145.8,122.6
152.36,132.9,109.0
140.4,119.46,92.7
151.97,131.77,107.23
157.11,138.11,113.31
155.85,135.81,111.69
172.33,158.95,143.45
175.29,164.67,152.25
169.48,154.56,137.84
148.27,131.44,112.31
70.91,70.11,69.66
254.84444444444443,254.84444444444443,254.84444444444443
254.94,254.94,254.94
169.46,169.46,169.46
97.92,90.28,81.04
162.91,145.81,126.17
145.89,125.75,101.11
151.52,132.2,110.42
162.28,145.03,123.52
154.15,134.5,109.95
147.72,127.68,103.02
158.46,139.3,118.21
91.01,83.67,76.36
118.79,105.46,90.47
147.07,128.63,105.59
144.17,126.53,104.88
29.08888888888889,25.644444444444446,22.27777777777778
163.14,145.08,124.71
153.73,134.05,109.5
158.1,140.1,116.1
157.33,139.33,115.33
150.32,132.02,107.96
147.87,128.81,104.41
156.63,138.35,114.21
159.02,140.22,116.22
153.35,133.47,108.91
160.12,142.77,122.36
169.12,154.45,137.22
170.76,153.19,132.61
99.2,86.31,71.67
142.29,142.27,142.59
255.0,255.0,255.0
254.96,254.96,254.96
126.19,126.16,126.71
123.39,111.68,98.26
159.07,143.49,124.98
154.03,135.69,113.75
162.93,146.29,127.29
165.09,148.41,129.81
150.8,131.49,109.38
149.09,129.24,105.33
165.49,147.83,128.67
69.04,61.96,55.84
133.32,115.31,94.3
145.27,125.19,100.95
143.62,124.84,101.87
21.122222222222224,18.855555555555554,15.78888888888889
159.1,141.62,118.44
154.51,134.71,110.01
150.19,130.43,105.55
150.86,132.26,107.96
151.18,133.18,109.18
158.78,140.54,120.18
153.99,135.93,113.83
151.92,132.98,108.86
153.53,133.81,110.99
161.23,143.41,122.55
152.62,134.62,112.5
154.07,135.66,112.64
42.48,39.42,35.06
238.62,238.62,238.49
255.0,255.0,255.0
254.82,254.82,254.82
104.82,104.82,105.4
123.56,107.25,86.29
144.86,124.52,100.12
156.13,139.15,118.93
172.72,158.64,142.52
177.25,162.45,146.89
170.06,153.12,135.24
161.49,143.33,123.49
151.32,132.8,111.17
51.17,43.89,37.15
127.98,112.28,93.5
155.86,139.45,119.67
143.07,126.78,105.93
38.21111111111111,34.37777777777778,30.766666666666666
159.0,141.71,119.43
153.68,135.03,111.74
154.96,135.0,111.68
164.35,143.65,118.73
162.35,144.11,120.03
164.46,146.46,123.22
160.42,142.5,121.22
148.66,129.79,105.36
149.19,128.93,104.85
155.69,137.45,114.53
155.77,137.19,114.76
78.23,68.88,56.58
148.73,148.84,149.19
254.95,254.95,254.95
255.0,255.0,255.0
254.86,254.86,254.86
98.46,98.48,98.76
129.16,111.7,90.04
148.31,128.29,104.65
163.98,147.26,129.34
167.65,152.55,135.49
172.69,157.47,140.49
165.53,148.51,128.69
148.75,129.35,104.87
138.79,119.1,94.33
56.09,48.28,39.43
127.13,112.05,96.76
162.36,144.02,122.89
132.57,115.97,95.79
62.71111111111111,56.4,49.577777777777776
150.52,130.54,106.32
146.66,126.46,101.77
150.14,128.49,103.5
165.25,143.35,117.13
159.8,140.24,115.92
159.4,141.28,117.28
158.18,139.6,115.13
155.58,134.73,108.48
154.87,136.71,113.97
165.49,149.17,129.99
99.34,87.62,73.28
76.96,76.65,76.31
251.92,251.92,251.92
254.96,254.96,254.96
255.0,255.0,255.0
254.9,254.9,254.9
108.49,108.33,108.83
135.94,122.65,108.29
165.15,149.04,132.09
170.98,154.94,138.43
163.26,145.12,126.14
160.22,142.22,121.74
159.35,139.41,115.87
150.7,129.9,103.3
147.05,127.85,103.89
77.43,68.61,58.22
119.02,107.06,94.61
157.69,139.83,118.03
85.34,75.1,63.98
103.66666666666667,91.0111111111111,76.95555555555555
150.0,129.42,104.48
151.28,131.24,106.26
147.81,126.88,102.05
155.53,136.61,113.09
150.82,131.42,106.86
153.09,133.42,108.77
155.56,135.57,111.73
162.15,142.36,117.74
110.0,100.68,88.89
48.2,44.32,40.2
115.71,115.76,116.01
245.77,245.77,245.77
254.96,254.96,254.96
255.0,255.0,255.0
255.0,255.0,255.0
254.84,254.84,254.84
142.79,143.09,142.87
113.88,99.61,84.22
157.2,136.23,110.92
160.53,142.12,120.66
163.22,144.68,124.3
166.43,148.83,129.39
172.09,152.32,131.09
164.18,143.56,120.52
150.27,132.23,109.19
99.85,87.7,72.48
79.9,69.58,58.8
144.57,125.47,102.39
33.1,28.26,23.98
154.9,137.54444444444445,114.57777777777778
155.32,135.6,111.49
149.74,130.19,105.73
151.07,131.47,108.35
158.1,140.74,120.74
160.76,142.76,119.56
153.07,134.1,110.59
125.1,111.78,97.01
45.77,43.71,40.57
128.6,128.59,128.71
222.14,222.14,222.14
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
254.97,254.97,254.97
220.91,220.91,220.91
49.37,43.03,36.13
149.57,128.22,102.63
142.48,121.88,95.68
