R,G,B
124.95,58.63,66.61
130.95,75.38,73.8
146.15,97.66,82.98
149.52,97.12,83.12
150.34,98.22,84.22
147.1,95.1,81.1
156.16363636363636,110.16363636363636,95.16363636363636
156.72,112.73,97.47
156.51,110.39,96.21
155.85,108.09,94.47
155.86,108.43,93.88
153.78,109.96,92.5
151.7,113.05,94.11
151.01,112.98,93.79
152.83,112.02,92.06
155.44,110.59,91.74
154.22,109.22,90.22
150.24,106.25,88.25
146.26,107.21,86.76
145.4,107.4,84.4
145.38,108.97,83.55
143.33,106.71,85.88
116.15,84.62,100.48
100.04,91.98,107.8
111.29,94.63,101.57
121.47,91.44,93.78
116.36,73.69,75.22
117.39,80.1,74.67
124.06,79.66,69.3
119.74,76.75,63.3
103.82,73.19,60.01
94.13,66.73,57.49
101.47,66.47,54.68
114.13,66.4,57.12
112.28,68.38,55.49
115.4,63.48,64.22
118.78,66.6,67.74
120.14,69.33,64.02
118.58,69.31,59.67
121.09,67.2,57.56
137.1,58.69,59.04
146.33,57.91,61.48
143.45,59.18,60.59
142.19,61.51,60.71
142.1,62.89,60.21
143.59,63.99,61.32
139.45,62.69,62.49
133.39,61.77,62.46
128.67,62.5,63.81
132.35,77.22,73.55
145.6,99.2,86.1
147.09,99.49,83.89
148.29,97.67,83.17
147.03,95.03,81.03
155.05454545454546,109.05454545454545,94.05454545454545
155.62,111.47,98.03
155.88,109.28,98.98
154.85,108.66,98.34
156.8,107.8,96.6
155.7,111.1,94.5
152.66,112.22,92.7
151.8,111.04,91.26
154.98,109.1,93.06
154.3,108.3,93.46
154.02,108.52,91.31
150.52,108.22,86.52
149.18,107.18,85.18
147.75,105.75,83.75
145.22,106.96,85.39
134.83,99.02,94.65
107.6,84.65,106.49
86.06,94.97,105.64
105.76,95.7,103.83
119.46,97.8,91.73
114.89,76.14,85.46
106.98,78.99,76.63
116.54,77.73,67.75
118.43,74.09,57.82
100.86,62.63,55.24
94.79,67.67,55.0
99.56,69.52,52.29
109.6,69.19,52.72
120.12,73.46,55.89
125.62,67.26,70.26
128.76,68.97,69.55
130.34,66.73,65.73
130.91,64.93,61.28
132.36,68.52,65.78
141.95,66.83,61.84
154.06,65.06,69.62
149.3,65.45,64.2
146.03,64.73,59.79
145.36,67.77,56.27
145.21,68.75,56.18
141.82,66.5,57.27
136.43,65.94,60.05
129.18,65.99,65.24
130.74,76.77,72.71
145.16,96.47,85.24
149.09,99.49,87.69
147.45,98.27,84.89
145.09,96.09,82.09
154.98181818181817,108.98181818181818,94.05454545454545
155.33,110.02,97.9
155.29,108.53,98.35
156.61,109.38,97.74
157.52,108.7,96.2
156.1,111.5,94.9
154.49,111.57,92.88
153.18,109.16,90.49
153.82,107.82,92.22
153.82,107.94,93.4
152.9,109.3,91.55
149.73,108.95,86.91
147.66,106.52,84.66
147.65,105.25,84.45
146.62,107.27,89.11
122.77,87.32,96.98
98.2,86.3,105.0
90.7,95.13,100.45
101.6,108.82,104.58
110.55,104.83,83.64
115.18,69.29,76.8
112.29,70.43,81.23
120.36,69.72,77.72
118.36,69.82,60.71
110.59,59.98,53.75
105.35,59.51,52.84
115.74,74.04,55.96
116.47,74.25,58.07
112.69,66.3,59.95
114.95,60.49,59.41
126.37,71.67,62.1
135.63,82.29,59.33
138.02,86.27,53.66
142.46,78.49,48.13
138.04,58.22,48.61
143.26,58.07,58.68
144.22,62.54,60.71
145.15,64.89,64.82
143.21,66.12,64.56
138.25,63.72,61.83
133.2,61.27,61.45
127.41,60.34,64.2
126.13,60.63,63.38
126.52,66.3,64.37
146.22,92.09,83.72
148.54,97.48,89.67
146.75,97.27,86.17
145.39,96.35,82.31
155.06363636363636,109.06363636363636,94.24545454545455
154.85,107.95,97.65
155.1,108.1,98.1
158.56,109.76,96.16
157.58,108.94,95.26
155.27,110.07,96.47
153.71,111.08,93.34
153.14,109.84,91.29
153.54,107.54,92.54
154.45,108.75,94.45
152.09,111.39,92.69
148.97,110.97,88.17
147.66,108.11,86.31
148.05,105.05,86.05
144.09,103.51,91.71
124.37,80.56,102.37
91.98,91.63,108.68
93.43,102.39,100.82
101.31,105.66,91.54
120.21,100.59,73.88
117.67,74.24,64.47
129.46,70.25,82.25
123.17,71.75,83.52
117.69,72.05,70.59
126.87,70.6,54.34
111.86,48.68,60.9
120.99,60.05,70.06
121.53,69.66,67.6
116.68,63.44,59.01
115.35,64.32,59.37
117.84,65.14,53.63
122.96,60.16,54.55
141.95,61.27,54.27
155.55,64.65,56.74
155.36,63.26,59.37
147.57,58.9,57.77
143.94,55.46,52.94
143.49,57.36,50.59
142.59,60.61,50.39
139.92,62.93,50.61
131.42,61.73,55.91
125.88,60.17,61.03
123.93,59.73,60.93
127.44,65.13,63.83
148.48,91.08,83.58
149.56,96.86,88.86
146.02,96.42,86.62
145.86,96.76,82.66
154.93636363636364,108.71818181818182,95.42727272727272
155.0,108.02,99.16
155.73,109.31,96.99
157.52,110.88,96.98
157.69,111.09,96.88
155.26,109.34,94.31
154.78,109.43,93.22
154.74,109.13,92.8
153.62,107.77,92.82
151.75,110.65,93.7
150.41,111.84,92.92
151.91,110.28,91.68
150.47,109.72,88.13
147.4,108.78,84.68
142.94,98.32,93.74
103.85,87.54,114.2
91.3,92.91,108.38
90.89,108.84,98.28
109.04,95.62,81.06
118.81,100.46,79.99
119.78,102.98,79.5
147.0,86.54,85.99
123.64,69.34,78.72
121.16,72.72,78.27
126.31,69.34,55.35
112.77,47.06,55.59
119.01,52.0,65.93
119.45,57.6,65.83
120.0,60.0,65.31
116.4,55.31,59.87
133.5,60.95,55.49
158.16,71.08,61.96
147.92,60.5,59.6
143.84,57.76,53.89
148.34,59.98,55.81
148.87,62.33,60.66
149.1,62.63,63.98
145.6,60.5,63.23
145.16,61.78,60.23
141.12,62.83,60.01
133.85,63.85,59.95
127.9,62.51,61.17
125.18,61.36,59.62
130.13,71.67,63.88
143.8,86.97,77.1
149.08,97.22,85.18
146.34,97.34,84.2
145.99,96.97,82.95
154.8909090909091,108.7,95.32727272727273
156.0,109.54,97.8
156.7,110.95,94.58
157.38,112.52,94.12
157.32,112.34,94.48
155.15,109.75,93.15
155.15,109.45,92.91
154.87,109.11,93.39
152.11,110.4,93.94
149.97,111.71,93.39
149.78,111.78,92.78
151.95,108.95,91.14
150.31,109.15,87.12
146.8,108.22,87.41
124.08,94.64,101.63
110.35,91.92,117.88
105.49,95.68,108.76
112.11,111.9,107.82
119.55,103.33,90.53
137.69,106.91,90.2
131.36,108.8,79.12
154.97,94.82,84.17
134.26,74.44,73.43
115.54,62.81,70.61
120.97,63.48,56.1
113.21,49.93,48.0
114.52,49.85,57.87
118.24,57.23,61.06
118.87,56.88,61.16
122.93,52.99,57.21
137.38,56.4,57.11
151.81,61.72,59.15
156.4,65.65,64.2
157.17,67.77,64.58
154.16,63.16,60.46
149.83,61.1,55.78
146.68,65.96,61.02
145.41,65.14,62.25
143.52,63.53,65.93
138.05,62.2,67.78
133.9,62.02,68.34
128.81,61.74,67.58
126.66,62.38,64.96
126.0,66.83,63.02
138.96,81.6,74.79
146.1,94.27,82.0
146.78,97.98,83.98
146.8,97.8,83.8
154.92727272727274,108.92727272727272,93.92727272727272
154.78,108.78,93.78
155.32,109.32,94.32
155.37,112.07,93.52
155.97,112.97,93.97
155.8,112.8,93.8
156.21,111.71,93.01
154.49,108.79,94.24
153.1,110.1,93.1
151.84,111.29,93.29
148.9,110.9,91.9
152.08,107.68,88.78
151.12,106.37,86.62
147.93,106.01,88.84
107.24,92.56,108.59
119.95,99.74,113.7
123.23,98.04,102.54
111.41,105.61,99.81
116.56,112.72,90.07
140.75,108.28,90.08
132.32,103.19,76.13
153.83,86.33,81.4
148.55,78.19,78.71
109.95,56.44,63.33
115.77,63.41,56.2
119.76,59.35,51.2
114.03,51.23,56.73
115.92,54.47,61.46
116.91,54.7,60.34
120.64,56.46,60.12
142.27,59.37,60.32
164.61,68.44,66.47
146.94,58.99,59.69
144.88,58.18,56.72
150.62,62.42,60.62
153.28,66.24,61.63
151.24,69.14,63.3
148.18,67.58,62.78
147.64,66.03,62.68
143.37,65.45,61.91
137.74,62.53,65.5
131.54,60.48,65.4
127.17,60.79,63.51
127.41,62.88,63.78
132.68,73.68,69.08
143.44,91.04,81.74
146.66,97.86,83.86
146.0,97.0,83.0
155.72727272727272,108.52727272727273,94.12727272727273
155.26,108.06,93.66
155.33,108.13,93.73
156.08,110.86,93.96
154.81,112.59,94.03
155.11,111.29,92.4
156.73,110.71,92.43
155.78,109.36,92.92
155.04,110.24,94.04
152.73,109.79,92.92
150.42,109.67,89.96
151.4,107.36,86.94
150.16,107.13,85.08
144.05,102.66,90.32
111.99,78.53,93.57
91.85,98.65,100.28
99.57,102.85,93.65
100.77,102.52,92.06
129.47,116.8,90.45
135.33,107.08,74.72
157.8,99.33,81.98
171.54,93.97,95.49
158.85,84.44,88.28
120.41,65.48,71.82
115.63,65.86,56.89
119.54,60.59,55.96
110.76,49.03,55.53
109.29,46.97,56.65
114.81,52.68,61.13
115.54,49.36,55.43
135.48,60.87,65.29
149.06,64.59,63.4
156.67,67.48,66.85
150.03,62.74,60.5
145.67,61.9,57.11
148.0,66.52,58.93
149.28,68.51,64.12
149.02,66.23,65.21
148.72,65.84,64.73
144.73,66.81,59.79
138.69,64.74,58.37
132.45,61.5,60.43
129.48,62.41,60.5
129.1,64.6,63.41
127.81,69.84,65.34
142.32,91.34,83.43
146.58,97.88,86.86
145.46,97.06,85.18
156.01818181818183,108.01818181818182,94.01818181818182
155.98,107.98,93.98
156.45,108.41,94.41
158.65,108.76,94.15
156.02,111.2,95.19
154.27,109.17,94.58
156.14,109.04,92.24
156.81,110.19,91.88
155.56,110.86,90.56
153.44,109.56,91.21
150.9,108.41,88.06
149.4,109.13,86.8
148.47,108.97,87.06
137.68,97.97,101.34
107.66,92.65,107.9
85.08,102.53,100.82
84.49,104.31,94.29
100.29,107.53,84.23
132.59,114.87,74.88
157.29,109.31,77.39
175.5,103.06,97.83
175.75,100.15,104.79
163.23,87.57,86.71
138.26,72.26,76.3
119.38,64.76,58.19
116.86,55.82,53.12
105.92,44.84,52.06
106.49,47.7,55.48
106.63,47.83,54.85
119.62,60.1,61.21
129.64,60.82,61.39
151.31,67.4,69.29
146.41,61.13,63.32
149.99,67.27,65.01
150.06,69.87,67.13
150.54,70.46,63.5
149.75,69.13,59.14
148.52,65.35,60.36
146.71,64.72,66.4
141.3,63.44,68.06
137.3,64.62,64.35
134.16,64.39,66.47
130.79,65.34,61.76
126.91,66.38,62.68
129.28,74.61,69.42
138.84,88.8,81.92
145.73,97.07,88.0
144.98,97.02,86.58
155.05454545454546,109.05454545454545,94.05454545454545
156.98,110.63,97.96
159.3,108.92,99.98
159.24,109.01,98.67
157.92,109.85,95.69
154.99,109.26,93.16
154.81,111.68,90.73
153.77,111.83,90.06
151.48,113.18,92.28
152.99,112.48,92.79
152.29,110.26,87.44
150.62,109.47,87.59
143.71,105.36,88.87
127.18,88.78,100.04
101.65,111.08,115.62
91.68,99.25,85.32
87.55,105.89,80.39
109.49,109.25,77.85
122.55,103.41,68.09
141.46,100.29,67.96
178.33,97.49,104.35
178.06,99.09,109.18
162.63,85.14,83.31
147.02,77.35,79.52
126.64,62.8,63.26
111.0,48.45,50.69
101.0,41.84,50.84
101.09,44.97,54.86
103.63,49.46,54.62
112.8,52.7,62.6
133.77,62.17,66.67
148.61,63.35,67.75
150.95,66.35,69.05
146.35,66.15,63.25
150.54,69.54,67.14
150.96,69.52,69.6
149.23,67.4,64.05
148.37,64.57,60.17
145.8,65.02,61.89
139.78,64.24,64.94
133.07,63.82,68.11
130.09,64.67,71.8
129.82,65.21,68.55
127.79,66.28,65.66
131.99,71.75,71.62
138.28,83.76,82.2
145.59,94.89,87.77
143.47,98.21,84.59
155.0909090909091,108.69090909090909,95.69090909090909
156.99,111.84,98.81
156.81,110.47,98.28
156.84,107.9,96.98
156.97,109.4,94.44
157.17,111.71,94.46
154.78,112.83,92.68
151.99,111.61,90.9
150.72,112.72,91.72
153.94,112.03,92.79
155.71,110.85,88.91
151.15,110.26,87.5
130.48,92.11,79.6
118.49,82.53,92.54
105.64,99.24,99.94
100.32,96.24,82.74
111.29,87.48,63.1
107.61,87.19,67.69
118.32,95.27,61.85
137.09,90.1,64.8
172.38,96.31,98.05
155.81,86.42,75.8
155.39,82.73,74.31
157.76,78.89,82.76
131.86,59.79,69.67
103.24,38.89,54.66
100.36,40.86,53.05
102.44,45.62,57.06
107.57,51.67,56.52
111.98,51.61,57.29
137.64,61.4,69.91
145.67,60.04,64.46
146.74,63.72,63.24
148.02,68.32,64.75
148.72,69.93,62.19
151.15,72.31,64.15
149.07,69.63,65.86
143.38,65.04,62.56
140.45,64.49,62.82
136.23,64.61,65.59
133.08,63.71,67.62
129.68,64.08,71.38
129.28,64.14,71.56
129.71,62.66,68.46
131.77,66.1,69.42
137.61,79.02,78.65
145.44,94.35,87.74
145.25,98.94,85.71
155.4,108.4,98.4
156.66,110.21,97.66
155.27,109.27,94.27
155.51,107.71,96.01
156.28,109.58,93.28
156.29,111.29,92.29
153.88,110.42,92.7
152.63,109.85,92.43
152.58,109.98,90.58
153.2,110.4,91.6
153.76,111.66,88.86
152.18,108.54,85.71
125.12,81.49,76.78
110.34,90.73,95.37
106.63,97.5,96.28
103.95,106.14,87.38
106.66,94.86,64.81
114.96,78.02,59.93
131.65,81.3,64.47
144.89,86.93,73.89
156.6,92.89,75.45
149.62,82.07,62.77
158.28,83.7,72.71
171.01,87.5,90.95
139.51,62.91,75.78
107.83,40.33,59.31
99.86,39.76,54.46
102.86,44.86,59.11
105.76,47.9,55.8
116.61,55.23,58.41
126.73,54.96,63.46
144.79,62.1,66.34
142.39,60.95,61.09
144.51,65.07,62.35
145.58,67.83,64.26
148.97,71.79,64.3
150.3,72.95,60.29
145.51,67.2,61.59
137.98,64.9,66.51
134.67,66.42,71.24
133.26,67.2,69.2
129.44,66.13,68.1
129.86,65.26,68.46
131.37,62.91,66.8
132.33,65.56,65.02
137.85,79.86,76.4
147.06,97.66,90.15
147.02,99.02,86.62
155.0,108.0,98.0
155.77,109.27,97.45
156.47,110.82,94.17
156.05,110.18,93.52
155.84,109.68,94.88
154.76,108.96,92.56
153.45,108.62,94.76
152.41,108.76,92.51
151.66,108.26,90.86
153.52,110.68,91.34
153.84,111.82,89.67
147.92,104.85,85.45
113.73,87.87,77.81
95.22,105.65,98.42
110.55,88.69,86.52
112.64,95.8,71.45
118.02,92.91,57.66
118.69,81.13,55.92
126.69,76.99,57.43
146.02,91.38,63.4
142.0,88.76,59.09
149.04,78.93,64.01
161.65,79.37,73.73
171.59,83.0,83.24
149.09,70.03,80.68
117.69,49.24,68.43
100.48,38.05,56.18
101.24,40.84,56.85
108.11,49.61,62.49
111.28,48.81,57.86
129.87,56.83,72.7
139.04,57.33,66.47
143.05,60.38,66.66
142.76,63.28,61.8
145.59,64.53,66.27
147.73,64.97,65.17
151.4,69.03,62.15
150.09,68.43,62.37
141.36,67.71,67.15
135.94,64.95,69.5
132.5,65.45,71.38
128.91,68.71,70.36
129.45,69.95,69.35
134.57,67.32,68.37
136.26,68.64,68.07
142.71,85.21,79.57
144.8,96.55,87.19
146.93,98.93,88.51
155.78181818181818,109.08181818181818,97.98181818181818
155.26,109.38,96.51
157.74,112.26,94.81
158.68,113.22,95.58
157.64,111.48,98.04
154.97,109.19,97.7
153.32,109.53,97.64
152.62,110.01,94.49
151.11,108.12,90.91
153.43,110.15,90.7
152.94,110.75,89.26
132.03,102.39,81.41
101.07,103.72,69.45
106.96,88.32,76.09
118.93,94.29,74.86
119.88,100.44,63.49
121.78,84.96,58.14
123.34,72.76,60.86
131.39,77.76,64.04
136.79,77.82,58.96
135.71,77.79,51.76
152.79,78.28,69.79
158.05,72.01,67.58
166.51,73.44,69.46
160.32,77.7,85.27
129.23,58.61,76.47
100.29,37.42,56.57
100.53,39.28,60.09
107.1,44.66,64.13
119.45,52.82,63.69
128.09,55.48,66.77
132.82,59.17,70.55
137.94,60.85,69.96
141.86,60.47,66.37
144.58,63.29,62.54
147.35,63.67,63.87
145.8,62.27,68.91
143.65,65.17,67.63
139.34,67.19,63.13
136.24,64.62,64.97
134.37,66.84,68.85
129.82,67.68,68.18
131.17,67.97,68.97
135.74,68.47,69.5
138.94,72.33,73.83
142.81,83.92,82.83
144.87,94.3,86.0
145.65,98.15,87.12
155.6,109.6,94.6
155.47,111.82,94.47
157.74,112.34,93.84
158.16,112.06,95.86
157.68,111.48,97.08
154.2,111.1,99.7
151.6,111.6,99.6
151.35,111.0,98.6
153.88,110.98,92.78
153.85,111.13,90.0
136.46,102.1,88.11
94.49,102.58,71.34
103.28,102.46,68.53
114.39,94.91,63.33
124.72,94.71,60.83
133.62,90.27,63.03
146.09,88.14,78.93
136.78,68.04,73.9
130.29,66.57,64.68
130.73,70.86,50.53
141.16,75.83,57.22
137.19,66.27,54.91
149.66,65.48,59.29
160.4,69.18,64.57
165.61,83.46,92.01
137.66,64.76,83.16
103.28,41.08,60.78
100.84,41.34,65.24
105.25,44.65,63.61
122.89,55.09,69.53
129.43,57.63,64.75
134.79,61.51,70.74
139.0,62.18,69.32
144.04,62.42,69.15
144.06,62.02,65.65
148.18,66.21,64.56
143.47,65.1,68.55
138.11,65.28,68.25
137.47,67.54,66.93
135.56,64.8,67.76
134.7,65.88,68.8
132.84,68.56,69.74
131.19,67.19,68.19
130.62,66.78,66.9
135.39,68.13,71.73
141.42,81.12,78.92
145.5,94.15,82.3
144.83,99.58,84.38
154.03636363636363,109.23636363636363,93.83636363636364
154.58,111.0,94.3
155.54,111.56,93.95
155.91,111.69,95.0
156.31,111.12,96.35
154.73,110.11,99.2
151.08,110.72,99.2
151.35,111.68,97.12
153.79,110.73,91.91
154.24,106.5,90.79
113.17,88.14,88.14
93.77,100.91,77.67
120.39,105.09,64.19
117.64,86.49,53.83
117.06,77.86,54.17
120.62,72.77,52.35
138.21,83.28,67.43
160.96,89.0,76.89
153.72,77.08,76.47
135.05,71.01,55.43
134.61,64.3,54.14
142.54,70.63,59.13
152.6,69.88,62.46
137.43,54.29,50.85
160.45,78.49,85.37
141.78,68.47,85.7
112.9,49.78,69.01
106.41,44.7,69.5
114.23,49.86,69.87
122.95,54.59,65.19
132.04,60.54,68.41
135.34,61.78,65.05
137.08,59.75,66.41
142.68,64.75,65.31
141.96,62.7,69.79
143.17,63.8,69.37
143.59,68.0,62.38
139.64,68.21,64.94
133.12,66.29,67.44
133.04,66.15,72.12
133.43,63.79,70.67
132.29,65.71,70.36
128.73,66.21,66.26
128.74,67.36,66.17
130.03,68.36,68.7
139.43,80.31,77.89
147.82,96.46,86.67
146.14,100.38,88.09
155.76363636363635,107.56363636363636,93.36363636363636
155.46,109.61,94.11
153.53,110.35,93.41
153.0,110.0,93.09
154.62,110.05,95.08
153.93,108.23,97.43
149.45,108.65,97.32
150.89,111.55,95.59
153.54,110.26,91.17
149.94,101.63,93.48
103.64,87.09,93.53
100.42,94.78,88.24
115.04,89.47,62.19
122.91,84.48,57.01
115.08,66.78,53.8
109.37,55.83,61.91
141.1,72.39,73.84
145.79,76.82,63.52
134.44,71.56,54.49
133.69,70.97,59.21
125.4,61.47,52.72
151.91,75.68,75.29
150.48,66.09,59.27
156.84,70.24,66.62
156.73,75.58,77.18
143.75,68.51,83.4
125.03,56.88,77.26
109.11,46.1,67.79
120.82,53.08,71.79
127.11,54.05,65.88
130.29,57.47,68.53
136.25,62.51,63.57
134.43,60.8,66.08
136.99,62.16,66.29
143.75,67.58,71.46
139.13,62.26,69.24
141.51,65.09,66.38
140.9,67.79,63.15
136.45,67.19,64.55
133.71,64.33,68.13
132.02,62.02,70.02
130.92,62.52,70.9
