R,G,B
81.36,120.1,85.28
91.7,140.77,112.07
83.65,119.72,84.52
88.71,128.59,94.53
88.66,131.38,94.99
94.01,127.83,91.24
144.88,167.24,164.99
127.23636363636363,141.29090909090908,145.51818181818183
130.4,133.5,135.26
224.65,239.63,244.77
171.35,183.8,187.46
195.01,205.55,207.93
222.57,234.51,238.27
186.16,194.2,197.22
221.43,233.1,237.14
97.92,110.99,120.2
1.35,1.42,1.54
0.2,0.2,0.2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.37272727272727274,0.37272727272727274,0.37272727272727274
2.0,1.99,2.46
69.01,88.59,68.94
81.07,117.71,82.76
88.13,134.97,102.26
82.13,120.85,79.48
88.9,134.8,103.21
82.03,117.45,81.97
92.79,135.38,100.25
81.61,117.51,83.03
90.33,138.13,108.67
79.72,116.92,76.35
87.97,141.77,112.2
80.94,121.59,86.68
85.37,127.99,97.05
92.14,137.85,105.54
88.7,125.06,90.85
143.9,171.6,167.23
123.2909090909091,137.6818181818182,140.24545454545455
133.59,134.31,136.83
228.66,240.59,246.21
176.44,186.81,193.82
190.25,200.57,206.57
219.75,230.39,234.71
139.56,145.04,148.64
221.02,231.88,236.04
98.1,111.01,120.49
1.32,1.36,1.56
0.34,0.34,0.34
0.03,0.03,0.03
0.22,0.22,0.22
0.06,0.06,0.06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.36363636363636365,0.36363636363636365,0.36363636363636365
2.79,1.58,2.39
70.97,92.9,74.48
79.69,119.25,85.82
101.5,158.77,130.39
86.23,127.84,95.06
98.62,152.31,123.85
78.29,120.83,90.16
97.81,151.17,119.62
81.45,122.91,90.97
99.54,155.37,127.87
88.47,129.73,93.48
96.88,151.17,124.44
85.38,129.73,97.42
90.62,133.8,105.03
97.45,147.28,116.63
84.16,124.84,95.87
137.89,167.34,159.54
114.65454545454546,135.02727272727273,133.72727272727272
132.16,134.01,137.26
230.17,240.32,246.75
164.59,175.59,181.79
198.71,208.11,215.11
207.1,219.1,222.13
174.72,180.46,184.87
220.97,231.25,234.95
97.74,111.3,121.28
9.5,9.54,9.74
16.37,16.37,16.37
8.37,8.37,8.37
20.45,20.45,20.45
1.5,1.5,1.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4090909090909091,0.4090909090909091,0.4090909090909091
1.81,2.08,2.63
66.9,89.52,68.62
79.44,116.78,80.39
92.46,143.24,112.3
82.39,118.95,83.3
90.44,136.33,105.04
82.09,117.09,79.9
89.88,134.27,98.42
81.75,117.52,78.93
89.14,137.5,104.74
79.45,116.79,77.97
86.02,135.62,104.83
83.12,120.32,83.01
86.9,128.94,94.32
88.2,128.73,90.46
88.74,124.63,86.7
136.51,162.87,152.61
115.14545454545454,136.11818181818182,133.37272727272727
130.07,134.01,137.44
227.93,239.93,245.25
211.56,223.26,229.84
217.17,226.75,233.81
223.35,235.31,239.93
223.98,235.27,240.16
223.39,233.92,238.11
96.65,111.35,120.71
14.85,14.95,15.09
111.67,111.67,111.67
119.65,119.65,119.65
103.63,103.63,103.63
1.84,1.84,1.84
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.39090909090909093,0.39090909090909093,0.39090909090909093
1.96,1.71,2.43
67.08,89.23,70.64
82.53,118.54,81.9
92.21,142.34,107.05
81.71,117.45,81.98
92.89,139.05,108.86
78.99,115.66,81.63
93.97,143.86,110.27
79.27,118.61,82.0
95.63,148.22,121.24
82.88,126.6,91.53
96.48,152.77,120.14
84.68,132.42,95.56
91.34,141.96,110.18
92.76,144.83,114.99
95.4,142.71,112.59
140.85,169.46,161.79
121.73636363636363,136.0090909090909,135.28181818181818
132.7,134.93,137.15
228.11,240.32,246.08
196.1,207.18,212.28
188.21,196.3,203.02
227.76,240.63,249.19
227.59,240.35,248.01
221.93,233.94,237.83
97.11,111.45,120.5
5.42,5.52,5.57
116.83,116.83,116.83
125.93,125.93,125.93
95.76,95.76,95.76
1.75,1.75,1.75
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.37272727272727274,0.37272727272727274,0.8636363636363636
1.58,1.77,2.85
73.85,97.08,80.86
83.2,120.1,90.29
102.8,156.15,127.43
84.82,125.58,92.57
99.12,148.04,117.19
80.26,117.42,83.73
96.79,146.31,112.63
83.9,121.81,86.93
94.81,154.1,130.99
101.1,148.55,141.73
111.4,153.51,151.92
105.23,155.01,145.32
110.7,152.28,154.38
121.56,155.18,161.74
97.72,154.98,138.65
143.37,175.59,169.19
119.52727272727273,139.38181818181818,139.4090909090909
129.87,134.75,135.94
230.03,240.92,245.88
176.47,186.55,190.76
192.49,198.61,204.23
227.26,240.2,247.88
227.0,240.0,247.67
221.62,233.93,239.77
98.18,111.24,120.72
1.53,1.54,3.12
3.63,3.63,3.63
12.65,12.65,12.65
56.89,56.89,56.89
1.75,1.75,1.75
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.509090909090909,0.4,0.8090909090909091
2.8,2.23,3.12
66.74,87.25,68.37
81.35,117.26,82.54
87.83,134.62,102.69
81.8,118.48,81.24
88.62,133.55,99.59
79.59,117.62,81.2
89.09,134.29,96.89
84.08,119.88,79.35
89.4,139.48,121.57
145.8,168.27,183.59
155.83,172.29,190.82
156.13,172.25,191.03
156.15,171.79,191.03
155.97,171.69,190.15
115.82,152.72,156.72
135.28,167.89,161.57
113.26363636363637,134.04545454545453,131.61818181818182
132.98,134.32,136.5
230.43,240.82,246.2
183.9,194.04,200.45
192.82,201.66,207.94
227.65,240.47,248.25
226.89,239.89,247.49
221.46,233.59,239.98
98.22,111.53,120.76
6.77,6.26,7.77
67.95,67.6,67.78
79.49,79.49,79.49
24.63,24.63,24.63
1.77,1.77,1.77
0.22,0.22,0.22
0.74,0.74,0.74
0.04,0.04,0.04
0.0,0.0,0.0
0.7727272727272727,0.36363636363636365,0.5
3.08,1.68,2.28
72.34,94.05,76.16
81.06,119.64,88.96
101.83,158.71,127.06
84.35,122.89,88.25
100.26,148.87,120.52
81.3,119.96,86.98
98.95,151.71,122.33
86.24,127.91,94.43
95.41,147.12,131.23
154.84,171.82,187.05
156.91,172.84,191.75
154.32,170.38,191.24
156.84,171.67,194.69
156.31,171.46,194.32
119.36,156.61,160.42
134.67,166.32,159.96
112.51818181818182,131.1090909090909,130.55454545454546
133.41,134.73,136.98
228.88,239.48,245.76
205.76,216.76,222.93
217.55,227.41,233.13
227.56,239.96,248.38
226.9,239.9,247.5
221.8,233.3,241.0
97.26,111.72,120.2
4.23,3.38,4.0
61.47,60.93,61.19
119.49,119.49,119.49
91.15,91.15,91.15
2.33,2.33,2.33
1.36,1.36,1.36
47.05,47.05,47.05
0.45,0.45,0.45
0.0,0.0,0.0
0.5151515151515151,0.36363636363636365,0.42424242424242425
2.4,1.6888888888888889,2.511111111111111
67.82222222222222,88.65555555555555,69.13333333333334
77.35555555555555,116.08888888888889,82.37777777777778
91.44444444444444,143.83333333333334,110.45555555555555
80.88888888888889,118.55555555555556,80.68888888888888
89.61111111111111,136.98888888888888,103.24444444444444
80.54444444444445,117.35555555555555,79.38888888888889
90.42222222222222,135.75555555555556,101.75555555555556
83.41111111111111,118.14444444444445,82.38888888888889
90.92222222222222,141.96666666666667,123.16666666666667
151.56666666666666,171.26666666666668,188.01111111111112
155.5888888888889,171.61111111111111,196.57777777777778
153.1888888888889,171.33333333333334,195.66666666666666
155.64444444444445,171.26666666666668,195.53333333333333
156.72222222222223,171.95555555555555,195.5222222222222
118.71111111111111,157.2111111111111,160.27777777777777
148.64444444444445,173.5222222222222,169.34444444444443
126.45454545454545,142.5151515151515,144.04040404040404
128.44444444444446,134.65555555555557,135.75555555555556
226.12222222222223,239.5222222222222,244.65555555555557
163.4,173.06666666666666,179.8
188.46666666666667,198.11111111111111,203.48888888888888
227.56666666666666,240.36666666666667,248.48888888888888
226.9,239.9,248.03333333333333
221.76666666666668,233.42222222222222,240.72222222222223
97.25555555555556,111.73333333333333,120.15555555555555
6.688888888888889,7.111111111111111,7.0777777777777775
5.955555555555556,5.7555555555555555,5.822222222222222
1.7444444444444445,1.7444444444444445,1.7444444444444445
36.6,36.6,36.6
1.9,1.9,1.9
1.4111111111111112,1.4111111111111112,1.4111111111111112
80.44444444444444,80.44444444444444,80.44444444444444
0.4444444444444444,0.4444444444444444,0.4444444444444444
0.0,0.0,0.0
0.36363636363636365,0.36363636363636365,0.36363636363636365
2.14,1.7,2.4
67.59,89.65,70.36
80.08,116.97,83.23
91.4,139.94,109.52
80.67,119.24,82.38
90.44,137.1,109.0
79.32,115.74,81.74
89.15,135.79,102.36
72.7,105.72,80.75
93.74,144.69,124.67
146.4,171.23,186.71
155.12,171.38,194.68
152.67,171.35,196.11
156.02,172.15,198.05
157.86,173.04,197.52
119.5,155.7,160.11
141.15,168.91,164.16
116.14545454545454,133.70909090909092,134.5
128.55,134.92,136.22
226.13,239.82,244.81
181.58,190.58,197.56
207.51,216.91,222.71
227.72,240.72,248.32
226.9,239.9,248.3
221.8,233.45,240.6
97.3,111.69,120.23
14.86,15.44,15.28
121.13,120.76,120.93
100.96,100.96,100.96
108.37,108.37,108.37
2.01,2.01,2.01
0.99,0.99,0.99
74.62,74.62,74.62
0.51,0.51,0.51
0.0,0.0,0.0
0.4090909090909091,0.4090909090909091,0.9545454545454546
1.71,1.44,2.52
72.32,97.25,79.6
80.05,122.26,89.64
103.39,157.0,129.82
85.32,126.26,94.2
101.96,150.86,123.71
79.45,119.69,87.4
87.96,124.81,125.47
75.34,92.56,111.86
86.91,112.92,106.14
120.76,140.12,152.45
149.68,165.11,184.21
152.34,170.34,195.22
154.79,171.75,196.26
156.7,172.99,197.24
112.43,156.06,153.89
138.04,167.58,161.15
117.43636363636364,133.63636363636363,134.79090909090908
131.74,134.99,135.52
222.08,235.2,240.47
173.91,183.31,190.11
208.83,218.63,225.65
227.85,240.29,248.25
226.9,239.9,248.3
221.8,233.5,240.38
97.28,111.73,120.35
8.05,8.1,9.5
72.94,72.94,73.3
4.38,4.38,4.38
70.12,70.12,70.12
1.41,1.41,1.41
1.2,1.2,1.2
